activity,f1,rate,split,csv_path
jogging (butt-kicks),0.937330,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging (rotating arms),0.918919,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging (sidesteps),0.966581,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging (skipping),0.928962,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
lunges,0.748768,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
lunges (complex),0.836538,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
push-ups,0.199678,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
push-ups (complex),0.566553,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
sit-ups,0.820513,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
sit-ups (complex),0.809735,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (hamstrings),0.966408,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (lumbar rotation),0.930946,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (lunging),0.586710,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (shoulders),0.848329,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (triceps),0.884354,50,loso_sbj_13,logs/deepconvlstm/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
null,0.649527,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
bench-dips,0.682997,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
burpees,0.515068,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
jogging,0.616794,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
jogging (butt-kicks),0.703593,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
jogging (rotating arms),0.678534,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
jogging (sidesteps),0.839367,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
jogging (skipping),0.575980,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
lunges,0.394979,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
lunges (complex),0.576058,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
push-ups,0.198783,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
push-ups (complex),0.470305,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
sit-ups,0.546201,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
sit-ups (complex),0.682603,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
stretching (hamstrings),0.593116,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
stretching (lumbar rotation),0.831878,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
stretching (lunging),0.748634,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
stretching (shoulders),0.623134,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
stretching (triceps),0.837327,6,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_6hz.csv
null,0.698038,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
bench-dips,0.616564,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
burpees,0.595169,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
jogging,0.710526,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
jogging (butt-kicks),0.795784,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
jogging (rotating arms),0.772881,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
jogging (sidesteps),0.893157,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
jogging (skipping),0.726008,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
lunges,0.407866,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
lunges (complex),0.582178,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
push-ups,0.330935,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
push-ups (complex),0.504155,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
sit-ups,0.508403,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
sit-ups (complex),0.657971,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
stretching (hamstrings),0.615686,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
stretching (lumbar rotation),0.838852,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
stretching (lunging),0.766284,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
stretching (shoulders),0.656934,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
stretching (triceps),0.844737,12,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_12hz.csv
null,0.687745,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
bench-dips,0.626959,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
burpees,0.522671,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
jogging,0.775000,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
jogging (butt-kicks),0.774775,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
jogging (rotating arms),0.787946,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
jogging (sidesteps),0.873536,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
jogging (skipping),0.735043,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
lunges,0.392384,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
lunges (complex),0.575342,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
push-ups,0.218058,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
push-ups (complex),0.483721,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
sit-ups,0.493534,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
sit-ups (complex),0.647929,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
stretching (hamstrings),0.575068,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
stretching (lumbar rotation),0.877598,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
stretching (lunging),0.696742,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
stretching (shoulders),0.675297,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
stretching (triceps),0.839378,25,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14_25hz.csv
null,0.689252,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
bench-dips,0.744186,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
burpees,0.568720,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging,0.757895,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (butt-kicks),0.851485,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (rotating arms),0.745098,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (sidesteps),0.914710,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (skipping),0.696183,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
lunges,0.394213,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
lunges (complex),0.591093,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
push-ups,0.138940,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
push-ups (complex),0.498423,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
sit-ups,0.563107,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
sit-ups (complex),0.719276,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (hamstrings),0.629273,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (lumbar rotation),0.835359,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (lunging),0.743972,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (shoulders),0.652981,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (triceps),0.866337,50,loso_sbj_14,logs/deepconvlstm/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
null,0.701195,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
bench-dips,0.427481,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
burpees,0.573055,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
jogging,0.966752,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
jogging (butt-kicks),0.880829,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
jogging (rotating arms),0.847826,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
jogging (sidesteps),0.932039,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
jogging (skipping),0.879747,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
lunges,0.151625,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
lunges (complex),0.756614,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
push-ups,0.661479,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
push-ups (complex),0.280822,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
sit-ups,0.724947,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
sit-ups (complex),0.593220,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
stretching (hamstrings),0.586667,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
stretching (lumbar rotation),0.862471,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
stretching (lunging),0.908425,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
stretching (shoulders),0.802495,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
stretching (triceps),0.000000,6,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_6hz.csv
null,0.700094,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
bench-dips,0.218341,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
burpees,0.653659,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
jogging,0.970976,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
jogging (butt-kicks),0.953678,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
jogging (rotating arms),0.940898,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
jogging (sidesteps),0.932715,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
jogging (skipping),0.941538,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
lunges,0.000000,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
lunges (complex),0.812339,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
push-ups,0.605310,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
push-ups (complex),0.257485,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
sit-ups,0.694045,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
sit-ups (complex),0.536145,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
stretching (hamstrings),0.633600,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
stretching (lumbar rotation),0.833333,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
stretching (lunging),0.889286,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
stretching (shoulders),0.821277,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
stretching (triceps),0.000000,12,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_12hz.csv
null,0.728608,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
bench-dips,0.072165,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
burpees,0.707763,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
jogging,0.989637,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
jogging (butt-kicks),0.934037,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
jogging (rotating arms),0.964029,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
jogging (sidesteps),0.937355,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
jogging (skipping),0.939394,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
lunges,0.299270,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
lunges (complex),0.839895,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
push-ups,0.619403,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
push-ups (complex),0.346369,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
sit-ups,0.718447,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
sit-ups (complex),0.516340,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
stretching (hamstrings),0.594595,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
stretching (lumbar rotation),0.861111,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
stretching (lunging),0.920223,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
stretching (shoulders),0.823028,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
stretching (triceps),0.000000,25,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15_25hz.csv
null,0.785468,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
bench-dips,0.336134,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
burpees,0.767196,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging,0.987013,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (butt-kicks),0.923885,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (rotating arms),0.958838,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (sidesteps),0.941452,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (skipping),0.941176,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
lunges,0.237548,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
lunges (complex),0.670886,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
push-ups,0.536892,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
push-ups (complex),0.335165,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
sit-ups,0.656000,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
sit-ups (complex),0.501548,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (hamstrings),0.819328,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (lumbar rotation),0.970833,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (lunging),0.762195,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (shoulders),0.883295,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (triceps),0.000000,50,loso_sbj_15,logs/deepconvlstm/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
null,0.693813,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
bench-dips,0.842593,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
burpees,0.525050,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
jogging,0.835322,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
jogging (butt-kicks),0.901099,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
jogging (rotating arms),0.770449,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
jogging (sidesteps),0.901042,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
jogging (skipping),0.910486,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
lunges,0.537778,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
lunges (complex),0.881443,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
push-ups,0.602353,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
push-ups (complex),0.744479,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
sit-ups,0.581454,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
sit-ups (complex),0.419426,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
stretching (hamstrings),0.612960,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
stretching (lumbar rotation),0.893023,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
stretching (lunging),0.813278,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
stretching (shoulders),0.520710,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
stretching (triceps),0.910448,6,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_6hz.csv
null,0.735008,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
bench-dips,0.831050,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
burpees,0.536765,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
jogging,0.830769,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
jogging (butt-kicks),0.927835,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
jogging (rotating arms),0.829016,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
jogging (sidesteps),0.895833,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
jogging (skipping),0.963918,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
lunges,0.583942,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
lunges (complex),0.854271,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
push-ups,0.546032,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
push-ups (complex),0.757732,12,loso_sbj_16,logs/deepconvlstm/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16_12hz.csv
