rate_hz,split,activity,f1,file
25,loso_sbj_1,sit-ups (complex),0.6213872832369942,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
25,loso_sbj_1,stretching (hamstrings),0.8440366972477065,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
25,loso_sbj_1,stretching (lumbar rotation),0.9731800766283524,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
25,loso_sbj_1,stretching (lunging),0.6703499079189686,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
25,loso_sbj_1,stretching (shoulders),0.7473309608540926,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
25,loso_sbj_1,stretching (triceps),0.8,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
25,loso_sbj_10,nan,0.5184719383744695,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,bench-dips,0.4480234260614934,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,burpees,0.4531722054380664,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,jogging,0.8898876404494382,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,jogging (butt-kicks),0.6422018348623854,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,jogging (rotating arms),0.7873684210526316,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,jogging (sidesteps),0.6578947368421053,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,jogging (skipping),0.954954954954955,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,lunges,0.7287128712871287,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,lunges (complex),0.3279569892473118,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,push-ups,0.5677603423680456,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,push-ups (complex),0.512396694214876,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,sit-ups,0.7475538160469667,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,sit-ups (complex),0.6056338028169014,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,stretching (hamstrings),0.4879725085910653,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,stretching (lumbar rotation),0.6199701937406855,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,stretching (lunging),0.6865671641791045,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,stretching (shoulders),0.0,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_10,stretching (triceps),0.8816120906801007,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
25,loso_sbj_11,nan,0.6460176991150443,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,bench-dips,0.8857808857808858,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,burpees,0.8,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,jogging,0.9612403100775194,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,jogging (butt-kicks),0.904040404040404,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,jogging (rotating arms),0.9315068493150684,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,jogging (sidesteps),0.9803063457330417,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,jogging (skipping),0.95625,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,lunges,0.4358974358974359,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,lunges (complex),0.875,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,push-ups,0.7642679900744417,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,push-ups (complex),0.7803617571059431,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,sit-ups,0.9333333333333332,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,sit-ups (complex),0.9240780911062908,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,stretching (hamstrings),0.97323600973236,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,stretching (lumbar rotation),0.9791183294663574,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,stretching (lunging),0.7964989059080962,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,stretching (shoulders),0.7927107061503417,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_11,stretching (triceps),0.8378947368421052,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
25,loso_sbj_12,nan,0.6206752813672364,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,bench-dips,0.8109243697478992,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,burpees,0.6589861751152074,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,jogging,0.97323600973236,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,jogging (butt-kicks),0.9095477386934674,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,jogging (rotating arms),0.9060773480662984,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,jogging (sidesteps),0.9526315789473684,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,jogging (skipping),0.942528735632184,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,lunges,0.6934865900383141,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,lunges (complex),0.532967032967033,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,push-ups,0.5942857142857143,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,push-ups (complex),0.5867768595041323,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,sit-ups,0.8016194331983806,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,sit-ups (complex),0.7748091603053435,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,stretching (hamstrings),0.4021164021164021,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,stretching (lumbar rotation),0.928735632183908,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,stretching (lunging),0.6330708661417322,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,stretching (shoulders),0.7140255009107468,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_12,stretching (triceps),0.8691796008869179,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
25,loso_sbj_13,nan,0.7126930826057757,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,bench-dips,0.5553602811950791,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,burpees,0.7051546391752578,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,jogging,0.9193548387096774,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,jogging (butt-kicks),0.9067357512953368,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,jogging (rotating arms),0.8904109589041096,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,jogging (sidesteps),0.9403341288782816,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,jogging (skipping),0.922279792746114,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,lunges,0.4948755490483162,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,lunges (complex),0.7483588621444202,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,push-ups,0.2865248226950355,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,push-ups (complex),0.5729349736379613,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,sit-ups,0.77882797731569,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,sit-ups (complex),0.8540305010893247,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,stretching (hamstrings),0.9653465346534652,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,stretching (lumbar rotation),0.9744897959183674,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,stretching (lunging),0.4752223634053367,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,stretching (shoulders),0.7072072072072072,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_13,stretching (triceps),0.789980732177264,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
25,loso_sbj_14,nan,0.5662575410859164,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,bench-dips,0.6461538461538462,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,burpees,0.6476190476190476,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,jogging,0.7041800643086816,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,jogging (butt-kicks),0.8394062078272605,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,jogging (rotating arms),0.7512588116817724,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,jogging (sidesteps),0.9142857142857144,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,jogging (skipping),0.7648725212464589,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,lunges,0.4930795847750865,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,lunges (complex),0.6817248459958932,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,push-ups,0.5372340425531915,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,push-ups (complex),0.499597099113618,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,sit-ups,0.5523996082272282,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,sit-ups (complex),0.6582278481012658,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,stretching (hamstrings),0.6224328593996841,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,stretching (lumbar rotation),0.8944381384790011,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,stretching (lunging),0.7482305358948432,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,stretching (shoulders),0.3782409761057448,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_14,stretching (triceps),0.8123620309050773,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
25,loso_sbj_15,nan,0.4942400594574507,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,bench-dips,0.7832512315270936,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,burpees,0.4822134387351778,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,jogging,0.9731051344743276,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,jogging (butt-kicks),0.8972431077694235,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,jogging (rotating arms),0.9379310344827586,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,jogging (sidesteps),0.9385964912280702,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,jogging (skipping),0.9142857142857144,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,lunges,0.2356902356902357,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,lunges (complex),0.7101123595505618,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,push-ups,0.6918489065606361,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,push-ups (complex),0.4951456310679611,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,sit-ups,0.7188081936685289,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,sit-ups (complex),0.6982543640897756,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,stretching (hamstrings),0.6947723440134908,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,stretching (lumbar rotation),0.9305263157894736,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,stretching (lunging),0.9496402877697842,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,stretching (shoulders),0.5326231691078562,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_15,stretching (triceps),0.0,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
25,loso_sbj_16,nan,0.5369946605644547,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,bench-dips,0.8263736263736263,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,burpees,0.6653543307086615,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,jogging,0.920863309352518,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,jogging (butt-kicks),0.9533678756476685,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,jogging (rotating arms),0.9375,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,jogging (sidesteps),0.921119592875318,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,jogging (skipping),0.9176470588235294,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,lunges,0.5128983308042488,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,lunges (complex),0.6654275092936803,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,push-ups,0.7313769751693002,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,push-ups (complex),0.6900269541778976,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,sit-ups,0.5278810408921933,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,sit-ups (complex),0.4561003420752565,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,stretching (hamstrings),0.7001862197392924,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,stretching (lumbar rotation),0.9324324324324323,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,stretching (lunging),0.8701298701298701,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,stretching (shoulders),0.3439490445859872,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_16,stretching (triceps),0.9073170731707316,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
25,loso_sbj_17,nan,0.4240243564904511,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,bench-dips,0.7650485436893204,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,burpees,0.7700729927007299,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,jogging,0.978622327790974,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,jogging (butt-kicks),0.963157894736842,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,jogging (rotating arms),0.9588377723970944,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,jogging (sidesteps),0.8316326530612245,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,jogging (skipping),0.8171021377672208,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,lunges,0.6766917293233082,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,lunges (complex),0.7900207900207901,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,push-ups,0.7329650092081031,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,push-ups (complex),0.6111111111111112,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,sit-ups,0.4292134831460674,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,sit-ups (complex),0.5092250922509225,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,stretching (hamstrings),0.9526184538653366,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,stretching (lumbar rotation),0.8600405679513184,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,stretching (lunging),0.6774774774774774,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,stretching (shoulders),0.4927916120576671,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_17,stretching (triceps),0.91005291005291,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
25,loso_sbj_18,nan,0.4403261675315048,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
25,loso_sbj_18,bench-dips,0.6434108527131783,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
25,loso_sbj_18,burpees,0.7602339181286549,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
25,loso_sbj_18,jogging,0.9842105263157894,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
25,loso_sbj_18,jogging (butt-kicks),0.8679245283018868,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
25,loso_sbj_18,jogging (rotating arms),0.8955223880597015,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
25,loso_sbj_18,jogging (sidesteps),0.8856304985337243,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
25,loso_sbj_18,jogging (skipping),0.8985507246376812,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
25,loso_sbj_18,lunges,0.463519313304721,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
25,loso_sbj_18,lunges (complex),0.6703296703296703,logs/deepconvlstm/standard_cnn_nolstm/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
