activity,f1,rate,split,csv_path
jogging,0.946684,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
jogging (butt-kicks),0.972603,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
jogging (rotating arms),0.905830,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
jogging (sidesteps),0.973684,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
jogging (skipping),0.962264,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
lunges,0.330128,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
lunges (complex),0.884569,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
push-ups,0.768080,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
push-ups (complex),0.793774,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
sit-ups,0.928040,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
sit-ups (complex),0.905983,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
stretching (hamstrings),0.964677,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
stretching (lumbar rotation),0.977933,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
stretching (lunging),0.760000,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
stretching (shoulders),0.793407,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
stretching (triceps),0.850107,25,loso_sbj_11,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
null,0.600576,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
bench-dips,0.808917,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
burpees,0.649706,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
jogging,0.965686,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
jogging (butt-kicks),0.889460,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
jogging (rotating arms),0.894952,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
jogging (sidesteps),0.919540,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
jogging (skipping),0.889858,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
lunges,0.578947,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
lunges (complex),0.576973,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
push-ups,0.514286,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
push-ups (complex),0.548287,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
sit-ups,0.781116,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
sit-ups (complex),0.725835,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
stretching (hamstrings),0.409871,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
stretching (lumbar rotation),0.946262,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
stretching (lunging),0.650199,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
stretching (shoulders),0.685341,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
stretching (triceps),0.832627,25,loso_sbj_12,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
null,0.705127,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
bench-dips,0.673356,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
burpees,0.603145,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging,0.889109,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging (butt-kicks),0.901911,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging (rotating arms),0.836493,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging (sidesteps),0.892601,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging (skipping),0.860406,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
lunges,0.395631,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
lunges (complex),0.739407,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
push-ups,0.272662,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
push-ups (complex),0.547085,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
sit-ups,0.802695,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
sit-ups (complex),0.766334,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (hamstrings),0.935096,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (lumbar rotation),0.947631,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (lunging),0.493943,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (shoulders),0.707763,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (triceps),0.772296,25,loso_sbj_13,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
null,0.585418,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
bench-dips,0.649409,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
burpees,0.566485,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging,0.684451,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (butt-kicks),0.773856,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (rotating arms),0.756444,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (sidesteps),0.855048,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (skipping),0.665750,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
lunges,0.455568,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
lunges (complex),0.663383,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
push-ups,0.522417,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
push-ups (complex),0.532884,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
sit-ups,0.583103,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
sit-ups (complex),0.644068,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (hamstrings),0.634545,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (lumbar rotation),0.936574,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (lunging),0.726225,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (shoulders),0.413555,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (triceps),0.849943,25,loso_sbj_14,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
null,0.496526,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
bench-dips,0.796140,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
burpees,0.462963,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging,0.966376,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (butt-kicks),0.940701,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (rotating arms),0.907104,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (sidesteps),0.924779,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (skipping),0.923300,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
lunges,0.286525,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
lunges (complex),0.660109,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
push-ups,0.688660,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
push-ups (complex),0.520384,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
sit-ups,0.754643,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
sit-ups (complex),0.682266,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (hamstrings),0.693535,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (lumbar rotation),0.946612,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (lunging),0.864821,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (shoulders),0.568586,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (triceps),0.000000,25,loso_sbj_15,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
null,0.545609,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
bench-dips,0.806002,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
burpees,0.610063,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
jogging,0.887615,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
jogging (butt-kicks),0.927727,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
jogging (rotating arms),0.858561,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
jogging (sidesteps),0.853012,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
jogging (skipping),0.942029,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
lunges,0.506829,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
lunges (complex),0.723926,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
push-ups,0.696774,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
push-ups (complex),0.667582,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
sit-ups,0.520947,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
sit-ups (complex),0.471869,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
stretching (hamstrings),0.685237,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
stretching (lumbar rotation),0.928251,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
stretching (lunging),0.860814,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
stretching (shoulders),0.341551,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
stretching (triceps),0.881871,25,loso_sbj_16,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
null,0.495682,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
bench-dips,0.756705,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
burpees,0.709091,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
jogging,0.979882,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
jogging (butt-kicks),0.936228,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
jogging (rotating arms),0.942012,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
jogging (sidesteps),0.756827,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
jogging (skipping),0.755011,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
lunges,0.690316,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
lunges (complex),0.809829,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
push-ups,0.780392,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
push-ups (complex),0.236948,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
sit-ups,0.489348,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
sit-ups (complex),0.534628,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
stretching (hamstrings),0.871152,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
stretching (lumbar rotation),0.734835,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
stretching (lunging),0.827051,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
stretching (shoulders),0.517906,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
stretching (triceps),0.893997,25,loso_sbj_17,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
null,0.401524,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
bench-dips,0.359173,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
burpees,0.601078,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
jogging,0.977602,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
jogging (butt-kicks),0.753022,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
jogging (rotating arms),0.817552,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
jogging (sidesteps),0.783439,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
jogging (skipping),0.785558,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
lunges,0.294509,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
lunges (complex),0.573596,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
push-ups,0.737561,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
push-ups (complex),0.615165,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
sit-ups,0.000000,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
sit-ups (complex),0.551978,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
stretching (hamstrings),0.390661,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
stretching (lumbar rotation),0.878460,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
stretching (lunging),0.507246,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
stretching (shoulders),0.566531,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
stretching (triceps),0.160194,25,loso_sbj_18,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
null,0.662036,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
bench-dips,0.887240,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
burpees,0.840796,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging,0.975037,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (butt-kicks),0.857971,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (rotating arms),0.948207,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (sidesteps),0.864458,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (skipping),0.916094,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
lunges,0.579961,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
lunges (complex),0.809816,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
push-ups,0.803030,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
push-ups (complex),0.783333,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
sit-ups,0.905072,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
sit-ups (complex),0.876274,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
stretching (hamstrings),0.943548,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
stretching (lumbar rotation),0.947214,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
stretching (lunging),0.816580,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
stretching (shoulders),0.676056,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
stretching (triceps),0.922667,25,loso_sbj_19,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
null,0.677709,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
bench-dips,0.804762,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
burpees,0.743555,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
jogging,0.972414,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
jogging (butt-kicks),0.967480,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
jogging (rotating arms),0.892500,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
jogging (sidesteps),0.976316,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
jogging (skipping),0.892121,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
lunges,0.667300,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
lunges (complex),0.464286,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
push-ups,0.896552,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
push-ups (complex),0.896970,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
sit-ups,0.783505,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
sit-ups (complex),0.840580,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
stretching (hamstrings),0.960437,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
stretching (lumbar rotation),0.994898,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
stretching (lunging),0.725806,25,loso_sbj_20,logs/deepconvlstm/standard_cnn/25hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
